site_name,datetime,frequency,network,latitude,longitude,temperature,humidity,pm2_5_calibrated_value,pm10_calibrated_value,site_id,device_name
Gulu Main Market,2026-01-02 20:00:00Z,hourly,airqo,0,0,0,0,,,,airqo-g5187
Gulu Main Market,2026-01-02 21:00:00Z,hourly,airqo,0,0,0,0,19.77,29.37,,airqo-g5187
Gulu Main Market,2026-01-02 22:00:00Z,hourly,airqo,0,0,0,0,,,,airqo-g5187
Gulu Main Market,2026-01-02 23:00:00Z,hourly,airqo,0,0,0,0,,,,airqo-g5187
kawempe moslem p/s,2026-01-01 07:00:00Z,hourly,airqo,0,0,26.63909091,67.95090909,103.44,150.99,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-01 08:00:00Z,hourly,airqo,0,0,29.36631579,58.72684211,64.32,95.12,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-01 09:00:00Z,hourly,airqo,0.233209231,20.03403631,31.82538462,47.94538462,61.7,76.25,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-01 10:00:00Z,hourly,airqo,0.378965,26.0442472,32.51666667,51.12583333,13.48,7.92,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-01 11:00:00Z,hourly,airqo,0.206708182,16.2776545,31.57818182,52.82727273,76.13,123.81,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 05:00:00Z,hourly,airqo,0,0,27.73,75.39,114.54,201.98,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 06:00:00Z,hourly,airqo,0,0,27.73,75.39,93.88,137.63,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 07:00:00Z,hourly,airqo,0,0,30.52,69.68,62.66,94.81,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 08:00:00Z,hourly,airqo,0,0,32.15266667,62.31266667,57.49,68.29,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 09:00:00Z,hourly,airqo,0,0,34.035,53.50714286,65.49,82.33,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 10:00:00Z,hourly,airqo,0,0,34.95,53.44,54.21,57.24,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 12:00:00Z,hourly,airqo,0,0,28.68380952,73.50809524,57.17,66.29,672b627a53077700134db74b,airqo_g5204
kawempe moslem p/s,2026-01-02 13:00:00Z,hourly,airqo,0,0,29.36444444,70.6,58.52,71.37,672b627a53077700134db74b,airqo_g5204
"Civic Centre, Kampala Central",2026-01-01 00:00:00Z,hourly,airqo,0,0,21.99875,85.985,10.45,3.34,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 01:00:00Z,hourly,airqo,0,0,22.06571429,85.47,10.28,3.4,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 02:00:00Z,hourly,airqo,0,0,21.99,86.75833333,11.2,7.45,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 03:00:00Z,hourly,airqo,0,0,21.666,88.816,11.71,10.07,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 04:00:00Z,hourly,airqo,0,0,21.61666667,87.85833333,60.19,78.05,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 05:00:00Z,hourly,airqo,0,0,21.87166667,83.64,10.41,0.94,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 06:00:00Z,hourly,airqo,0,0,22.29,80.30666667,11.63,3.37,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 07:00:00Z,hourly,airqo,0.301263,32.605198,23.122,77.686,12.56,3.57,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 08:00:00Z,hourly,airqo,0.301263,32.605198,25.935,64.50666667,12.81,5.9,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 09:00:00Z,hourly,airqo,0.301263,32.605198,27.0525,50.3575,13.29,7.67,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 10:00:00Z,hourly,airqo,0.301263,32.605198,28.47833333,48.80333333,66.43,98.27,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 11:00:00Z,hourly,airqo,0.301263,32.605198,29.14166667,52.80333333,13.36,7.08,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 12:00:00Z,hourly,airqo,0.037657875,4.07564975,29.335,52.3725,13.38,7.06,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 13:00:00Z,hourly,airqo,0,0,29.03666667,54.97666667,13.61,7.67,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 14:00:00Z,hourly,airqo,0,0,30.35,51.095,13.59,8.86,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 15:00:00Z,hourly,airqo,0,0,27.45833333,56.46,13.04,10.16,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 16:00:00Z,hourly,airqo,0,0,25.874,60.006,16.14,18.51,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 17:00:00Z,hourly,airqo,0,0,25.06625,64.69625,16.63,23.49,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 18:00:00Z,hourly,airqo,0,0,24.94142857,66.45285714,17.23,25.09,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 19:00:00Z,hourly,airqo,0,0,24.138,72.132,16.38,24.28,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 20:00:00Z,hourly,airqo,0,0,23.84166667,72.73,16.58,23.59,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 21:00:00Z,hourly,airqo,0,0,23.6375,73.61125,18.03,27.34,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 22:00:00Z,hourly,airqo,0,0,23.075,77.34166667,16.76,22.82,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-01 23:00:00Z,hourly,airqo,0.089732857,9.311400286,23.05,77.8,15.1,18.05,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 00:00:00Z,hourly,airqo,0.314065,32.589901,22.79,78.83333333,11.93,7.01,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 01:00:00Z,hourly,airqo,0.314065,32.589901,22.155,82.37833333,12.63,9.75,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 02:00:00Z,hourly,airqo,0.314065,32.589901,21.785,84.125,23.94,34.74,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 03:00:00Z,hourly,airqo,0.314065,32.589901,21.72833333,86.35,96.22,147.6,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 04:00:00Z,hourly,airqo,0.317146667,32.58667433,21.795,86.16,17.92,26.4,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 05:00:00Z,hourly,airqo,0.317763,32.586029,22.835,83.63833333,15.24,13.57,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 06:00:00Z,hourly,airqo,0.317763,32.586029,24.8075,81.305,13.27,9.84,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 07:00:00Z,hourly,airqo,0.317763,32.586029,26.575,75.26666667,14.61,13.02,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 08:00:00Z,hourly,airqo,0.317763,32.586029,28.32,65.862,14.95,13.06,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 09:00:00Z,hourly,airqo,0.1588815,16.2930145,29.63125,61.45,14.47,10.05,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 10:00:00Z,hourly,airqo,0,0,29.99,60.71666667,14.27,9.58,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 11:00:00Z,hourly,airqo,0,0,28.038,70.03,13.97,11.16,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 12:00:00Z,hourly,airqo,0,0,29.26571429,66.02142857,16.3,17.31,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 13:00:00Z,hourly,airqo,0,0,30.855,61.43,14.65,14.32,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 14:00:00Z,hourly,airqo,0,0,29.45166667,65.95166667,14.62,14.36,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 15:00:00Z,hourly,airqo,0,0,27.85428571,71.59571429,17.52,19.97,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 16:00:00Z,hourly,airqo,0,0,26.95,75.54166667,16.47,26.18,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 17:00:00Z,hourly,airqo,0,0,25.58833333,80.98,21.31,31.21,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 18:00:00Z,hourly,airqo,0,0,25.02285714,83.64142857,22.24,36.45,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 19:00:00Z,hourly,airqo,0,0,24.546,85.642,18.92,31.25,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 20:00:00Z,hourly,airqo,0,0,24.11285714,86.81857143,19.35,32.62,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 21:00:00Z,hourly,airqo,0,0,24.08,87.2,18.27,31.28,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 22:00:00Z,hourly,airqo,0,0,23.55,89.51,15.5,24.12,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-02 23:00:00Z,hourly,airqo,0,0,22.886,89.77,15.18,22.58,60d058c8048305120d2d6145,airqo_g5206
"Civic Centre, Kampala Central",2026-01-03 00:00:00Z,hourly,airqo,0,0,22.54,90.47833333,12.52,19.08,60d058c8048305120d2d6145,airqo_g5206
"Nsasa, Kira Municipality",2026-01-01 00:00:00Z,hourly,airqo,0,0,20.28333314,89.01666701,98.37,157.41,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 01:00:00Z,hourly,airqo,0,0,20.10833327,90.36666652,91.01,141.17,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 02:00:00Z,hourly,airqo,0,0,19.79166667,93.23333303,79.47,129.62,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 03:00:00Z,hourly,airqo,0,0,18.95833333,97.62857131,67.69,118.95,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 04:00:00Z,hourly,airqo,0,0,21.0140625,86.95,11.9,5.84,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 05:00:00Z,hourly,airqo,0,0,21.65,85.1740625,12.37,8.93,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 06:00:00Z,hourly,airqo,0,0,23.37633333,81.83633333,10.52,3.08,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 07:00:00Z,hourly,airqo,0,0,26.9825,73.32,33.73,51.55,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 08:00:00Z,hourly,airqo,0,0,29.35,60.35,22.29,35.52,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 09:00:00Z,hourly,airqo,0,0,30.5172,53.4852,24.43,35.93,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 10:00:00Z,hourly,airqo,0,0,31.1725,52.0075,48.34,63.92,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 12:00:00Z,hourly,airqo,0,0,32.8725,49.027,20.46,32.57,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 13:00:00Z,hourly,airqo,0,0,30.43032258,62.35419355,17.77,29.93,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 14:00:00Z,hourly,airqo,0,0,29.39117647,62.30058824,16.59,26.82,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 15:00:00Z,hourly,airqo,0,0,27.68433333,64.229,15.77,21.49,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 16:00:00Z,hourly,airqo,0,0,25.55366667,68.66633333,13.65,19.42,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 17:00:00Z,hourly,airqo,0,0,24.5890625,70.71375,17.58,24.71,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 18:00:00Z,hourly,airqo,0,0,23.91242424,74.52484848,16.46,20.02,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 19:00:00Z,hourly,airqo,0,0,23.36428571,78.28333333,17.84,24.46,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 20:00:00Z,hourly,airqo,0,0,23.01,79.4640625,17.74,24.13,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 21:00:00Z,hourly,airqo,0,0,22.5859375,80.8240625,17.17,23.87,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 22:00:00Z,hourly,airqo,0,0,22.15548387,82.82741935,18.33,26.16,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-01 23:00:00Z,hourly,airqo,0,0,21.834375,83.99375,16.04,21.04,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 00:00:00Z,hourly,airqo,0,0,21.37846154,85.25461538,14.31,16.71,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 01:00:00Z,hourly,airqo,0,0,20.99451613,86.18709677,14.19,9.11,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 02:00:00Z,hourly,airqo,0,0,20.791,86.46766667,65.85,110.11,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 03:00:00Z,hourly,airqo,0,0,21.06625,86.2671875,62.44,103.61,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 04:00:00Z,hourly,airqo,0,0,21.7769697,85.19242424,12.23,9.79,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 05:00:00Z,hourly,airqo,0,0,24.28766667,81.27366667,12.77,1.79,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 06:00:00Z,hourly,airqo,0,0,28.59212121,74.1730303,13.01,4.91,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 07:00:00Z,hourly,airqo,0,0,31.19516129,68.40258065,26.1,44.58,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 08:00:00Z,hourly,airqo,0,0,34.38612903,57.35709677,20.62,33.24,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 09:00:00Z,hourly,airqo,0,0,35.2428,53.4232,23.47,34.1,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 10:00:00Z,hourly,airqo,0,0,32.89928571,59.16607143,16.23,27.34,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 11:00:00Z,hourly,airqo,0,0,29.76451613,64.42258065,15.01,24.52,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 12:00:00Z,hourly,airqo,0,0,31.58448276,62.41586207,15.05,20.83,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 13:00:00Z,hourly,airqo,0,0,30.923125,67.5865625,15.48,23.07,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 14:00:00Z,hourly,airqo,0,0,29.55882353,72.17176471,16.89,23.29,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 15:00:00Z,hourly,airqo,0,0,27.46354839,78.74774194,15.92,20.49,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 16:00:00Z,hourly,airqo,0,0,26.17375,81.4825,16.48,16.53,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 17:00:00Z,hourly,airqo,0,0,25.41606061,83.00212121,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 18:00:00Z,hourly,airqo,0,0,24.79366667,84.26533333,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 19:00:00Z,hourly,airqo,0,0,24.233125,85.2246875,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 20:00:00Z,hourly,airqo,0,0,23.5075,86.4403125,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 21:00:00Z,hourly,airqo,0,0,22.84354839,88.23,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 22:00:00Z,hourly,airqo,0,0,22.4530303,88.57484848,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-02 23:00:00Z,hourly,airqo,0,0,22.2040625,90.0759375,,,,airqo_g5247
"Nsasa, Kira Municipality",2026-01-03 00:00:00Z,hourly,airqo,0,0,20.05000019,96.25833233,51.79,85.56,,airqo_g5247
"Embassy of France, Lumumba avenue",2026-01-01 00:00:00Z,hourly,airqo,0,0,23.71,71.15928571,57.18,89.75,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 06:00:00Z,hourly,airqo,0,0,23.06,76.1,12.89,11.23,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 07:00:00Z,hourly,airqo,0,0,26.19368421,65.35210526,8.24,6.05,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 08:00:00Z,hourly,airqo,0,0,31.71,50.35888889,10.47,7.73,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 09:00:00Z,hourly,airqo,0,0,34.98055556,39.31555556,9.41,6.87,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 10:00:00Z,hourly,airqo,0,0,35.8025,35.841,8.36,5.87,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 11:00:00Z,hourly,airqo,0,0,37.14388889,36.20388889,8.52,5.38,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 12:00:00Z,hourly,airqo,0,0,34.18555556,40.00777778,8.85,4.68,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 13:00:00Z,hourly,airqo,0,0,33.35157895,42.36,9.86,4.92,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 14:00:00Z,hourly,airqo,0,0,32.16263158,43.42421053,15,16.96,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 15:00:00Z,hourly,airqo,0,0,29.86647059,47.62411765,15.49,17.92,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 16:00:00Z,hourly,airqo,0,0,26.86947368,54.32894737,16.54,18.64,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 17:00:00Z,hourly,airqo,0,0,26.50578947,57.11105263,16.59,17.97,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 18:00:00Z,hourly,airqo,0,0,25.68052632,61.11894737,16.95,19.86,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 19:00:00Z,hourly,airqo,0,0,25.61222222,62.70555556,17.19,20.82,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 20:00:00Z,hourly,airqo,0,0,25.55315789,62.26052632,19.52,24.69,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 21:00:00Z,hourly,airqo,0,0,25.23842105,63.67105263,19.4,24.67,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 22:00:00Z,hourly,airqo,0,0,24.90722222,65.77833333,18.55,30.28,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-01 23:00:00Z,hourly,airqo,0,0,24.02611111,68.71722222,20.35,35.77,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 00:00:00Z,hourly,airqo,0,0,24.526,67.83466667,16.39,22.44,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 05:00:00Z,hourly,airqo,0,0,25.42,76.49,8.11,4.13,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 06:00:00Z,hourly,airqo,0,0,26.78315789,72.88421053,9.55,5.78,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 07:00:00Z,hourly,airqo,0,0,31.0575,60.058,8.11,4.86,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 08:00:00Z,hourly,airqo,0,0,34.99611111,47.65333333,10.1,7.68,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 09:00:00Z,hourly,airqo,0,0,34.30777778,47.57777778,9.84,7.38,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 10:00:00Z,hourly,airqo,0,0,34.21631579,48.66736842,8.19,5.14,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 11:00:00Z,hourly,airqo,0,0,30.03421053,59.70684211,8.23,5.78,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 12:00:00Z,hourly,airqo,0,0,33.91611111,51.82388889,8.86,8.65,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 13:00:00Z,hourly,airqo,0,0,33.23277778,51.95333333,9.33,7.6,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 14:00:00Z,hourly,airqo,0,0,31.839,54.7485,9.79,9.5,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 15:00:00Z,hourly,airqo,0,0,28.22555556,66.1,13.94,15.09,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 16:00:00Z,hourly,airqo,0,0,27.34611111,70.92722222,14.85,17.05,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 17:00:00Z,hourly,airqo,0,0,26.57736842,73.64,15.67,17.92,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 18:00:00Z,hourly,airqo,0,0,26.17526316,74.93105263,14.64,17.54,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 19:00:00Z,hourly,airqo,0,0,26.04777778,75.12055556,14.21,14.3,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 20:00:00Z,hourly,airqo,0,0,25.235,77.62055556,14.28,12.35,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 21:00:00Z,hourly,airqo,0,0,25.5,77.5545,14.26,13.44,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 22:00:00Z,hourly,airqo,0,0,24.67277778,78.48277778,14.11,14.85,652e29ea1d93fc001bd8a69b,airqo_g5271
"Embassy of France, Lumumba avenue",2026-01-02 23:00:00Z,hourly,airqo,0,0,24.83857143,76.53,13.84,16.56,652e29ea1d93fc001bd8a69b,airqo_g5271
Kisenyi Health Centre 4 (KCCA),2026-01-01 08:00:00Z,hourly,airqo,0,0,26.53222222,59.01,43.7,51.78,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 09:00:00Z,hourly,airqo,0,0,28.34533333,46.632,50.26,58.83,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 10:00:00Z,hourly,airqo,0,0,30.04380952,49.32619048,18.13,32.77,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 11:00:00Z,hourly,airqo,0,0,30.96,47.97263158,41.07,51.59,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 12:00:00Z,hourly,airqo,0,0,30.30333333,48.78333333,48.22,57.43,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 13:00:00Z,hourly,airqo,0,0,28.47894737,55.23368421,43.39,54.19,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 14:00:00Z,hourly,airqo,0,0,28.51380952,54.36666667,44.34,54.78,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 15:00:00Z,hourly,airqo,0,0,26.653,58.554,56.86,69.39,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 16:00:00Z,hourly,airqo,0,0,24.93,63.6065,72.69,112.34,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 17:00:00Z,hourly,airqo,0,0,23.81866667,69.724,72.36,116.39,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 18:00:00Z,hourly,airqo,0,0,23.37733333,73.546,104.05,149.2,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 19:00:00Z,hourly,airqo,0,0,22.85133333,76.386,66.18,108.85,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 20:00:00Z,hourly,airqo,0,0,22.40866667,77.69733333,57.49,86.73,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 21:00:00Z,hourly,airqo,0,0,22.1035,79.3595,57.61,88.36,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 22:00:00Z,hourly,airqo,0,0,22.105,80.1875,50.17,71.53,672b33b353077700134d9991,airqo_g5281
Kisenyi Health Centre 4 (KCCA),2026-01-01 23:00:00Z,hourly,airqo,0,0,21.9925,80.847,47.98,63.22,672b33b353077700134d9991,airqo_g5281
